0,0,0,0
0.002,0.00195889775819066,0.00119739870241399,0
0.004,0.00142767522194299,0.00327942301974959,0
0.006,0.000330929781828696,0.00236905849858279,0
0.008,0.000138393871723922,0.00257910835134283,0
0.01,-0.00262294785986688,0.00227799762394628,0
0.012,-0.0040796899364062,-0.00118970968240595,0
0.014,-0.00030768592454034,-0.00199469605615427,0
0.016,-0.00619045771018991,0.000398146837050353,0
0.018,-0.00423041552552557,-0.000566151230052186,0
0.02,-0.00661391558146846,0.00204933047275023,0
0.022,-0.00748987929995133,0.00122344468764774,0
0.024,-0.0047569607753531,0.00339505156995752,0
0.026,-0.00650226528064591,0.00395904476776629,0
0.028,-0.00632361121252921,0.00216234919724116,0
0.03,-0.00582830048066884,0.00444795113199915,0
0.032,-0.00501431500189658,0.00302333945843376,0
0.034,-0.00371818227946967,0.000671996542834776,0
0.036,-0.00404714198985641,0.000955053032075794,0
0.038,-0.00242411277242766,0.00319882762214338,0
0.04,-0.00160741399261674,0.0053276772140213,0
0.042,-0.00418759114619461,0.00834285875418469,0
0.044,-0.00226017050729704,0.0121361326983825,0
0.046,-0.000955063920315596,0.014630460641015,0
0.048,-0.00177674373526603,0.0166454349962229,0
0.05,-0.00531597530183583,0.0177220280177947,0
0.052,-0.00443702126550611,0.016488439015265,0
0.054,-0.00344665830736233,0.0140562164527659,0
0.056,-0.002077425127949,0.012276197486786,0
0.058,-0.00286912388828839,0.00830979495384366,0
0.06,-0.00277108927277337,0.0102104782033247,0
0.062,-0.00351542475787808,0.010904024233633,0
0.064,-0.00300149922449254,0.00899459272280538,0
0.066,-0.00138004708173715,0.00747494033482398,0
0.068,-0.00206032367598221,0.00811326093998391,0
0.07,-0.00469760111721207,0.00931406700498882,0
0.072,-0.00891594603267113,0.0113234876958531,0
0.074,-0.00830283259526663,0.0106018387970023,0
0.076,-0.00988046308954946,0.00925794998942663,0
0.078,-0.0108878757958232,0.00805061925467299,0
0.08,-0.00778143737577786,0.00226178404615902,0
0.082,-0.00713983785816014,-0.00106169089243852,0
0.084,-0.00752518975014563,-1.19927110883123e-05,0
0.086,-0.00440948832157231,2.89973064852198e-05,0
0.088,-0.00429622406704827,2.84873153239681e-05,0
0.09,-0.00674495297120054,-0.00028583499493939,0
0.092,-0.0066146426825219,0.00123427878893267,0
0.094,-0.00880418851757889,0.000373217028537962,0
0.096,-0.0109430121716674,-0.000710348683004582,0
0.098,-0.0105098661008362,-0.00185760313526945,0
0.1,-0.0120551346280932,-0.00296371412534308,0
0.102,-0.0137168485265385,-0.00411748237998425,0
0.104,-0.0117928974032282,-0.00544158581593697,0
0.106,-0.0136848342194011,-0.00194658737073187,0
0.108,-0.0118455122296485,-0.00341496689391876,0
0.11,-0.0141234197287633,-0.00789591606263098,0
0.112,-0.0129365399769972,-0.00511423956890617,0
0.114,-0.014204036524385,-0.00189451837979695,0
0.116,-0.016056071772024,-0.00187796423338995,0
0.118,-0.0136000659932378,-0.00321114605620488,0
0.12,-0.012690046761806,-0.00114813286491807,0
0.122,-0.0139516465316715,0.00144240504094837,0
0.124,-0.016749521925832,-0.00127886009537114,0
0.126,-0.0175130251039352,-0.000551059932716778,0
0.128,-0.0140203048371173,0.00263492428008671,0
0.13,-0.0142686180429537,0.00597024141187286,0
0.132,-0.013943882344015,0.00403136132166546,0
0.134,-0.0124462241487927,0.00215000341322228,0
0.136,-0.0125475793480435,0.00572422652421141,0
0.138,-0.0120879819539016,0.00525802618742246,0
0.14,-0.0111394851362116,0.00762552983613582,0
0.142,-0.0119024708166368,0.00503381906042995,0
0.144,-0.016378000040883,0.00434679133347815,0
0.146,-0.0166185487268557,0.00491748406024416,0
0.148,-0.0201826878787913,0.00337552395376349,0
0.15,-0.019689818865854,0.00146662109474608,0
0.152,-0.0218024232662421,0.000566790325565994,0
0.154,-0.0195308330471057,0.000457988563378085,0
0.156,-0.0209984014842983,0.00100939280417095,0
0.158,-0.020772118500642,0.00112586689437942,0
0.16,-0.0200060593367278,0.00143474996253665,0
0.162,-0.01906401563946,1.82720633714036e-05,0
0.164,-0.0141930484726132,-0.00265631063267537,0
0.166,-0.0118417671553075,-6.02053919704546e-05,0
0.168,-0.0105183827495473,0.00128822806826004,0
0.17,-0.00743182629833893,0.00351631361268944,0
0.172,-0.00885563868663977,0.00440984174124781,0
0.174,-0.00991039612891157,0.00276605268602623,0
0.176,-0.0103943906022593,0.00410718917133046,0
0.178,-0.0110207912606896,0.00405391787040723,0
0.18,-0.00963192318791372,0.000422221118614178,0
0.182,-0.0134791807405802,-0.000532964350452542,0
0.184,-0.011369441543434,0.00281780613674254,0
0.186,-0.0121672196157833,0.00112980409754445,0
0.188,-0.012363762980359,-0.00158781143880079,0
0.19,-0.0141265407617331,-0.00109720448293423,0
0.192,-0.0159010125359503,0.000487790433488124,0
0.194,-0.0143708573879819,-0.000478086383095166,0
0.196,-0.0152463373029333,0.000443737405230977,0
0.198,-0.0174797815206094,-0.0035361869750059,0
0.2,-0.0191803348804947,-0.00307969169675514,0
0.202,-0.0183632001392281,-0.00412071098463196,0
0.204,-0.0210389847101481,-0.000334964429886573,0
0.206,-0.0207228015228334,-0.00019446006431517,0
0.208,-0.0200002795900319,-0.00154230953149813,0
0.21,-0.020945465693869,-0.00310577622365895,0
0.212,-0.0198611804785615,-0.00479970210899993,0
0.214,-0.0213203048143665,-0.00324060504067432,0
0.216,-0.0190247354583755,-0.0038800200064391,0
0.218,-0.0193795238497971,-0.00210158355593226,0
0.22,-0.0171453788277008,-0.00236527220632243,0
0.222,-0.0178890126718219,0.00114005272269756,0
0.224,-0.0172314413921699,0.00495066199044829,0
0.226,-0.0140578966140621,0.00634694158889315,0
0.228,-0.0169597473732853,0.00717517395272135,0
0.23,-0.0149035399725344,0.00617038264294774,0
0.232,-0.0173151058512062,0.008168350857571,0
0.234,-0.0210778028474612,0.00692784861816111,0
0.236,-0.0193537812233605,0.00857736164333533,0
